date,cost_of_sales,selling_price,net_profit,project_name,project_category,project_status
2020-07-06,7689.32,10433.65,2744.33,Proj8,Category3,Completed
2020-07-07,14160.168000000001,12412.668,2477.13,Proj5,Category2,On - hold
2020-07-08,7893.53,10492.5,2598.97,Proj1,Category1,In - Progress
2020-07-09,8082.64,10547.75,2465.11,Proj2,Category1,In - Progress
2020-07-10,8046.82,10617.44,2570.62,Proj8,Category3,Completed
2020-07-13,14032.062,12469.008,2595.25,Proj5,Category2,On - hold
2020-07-14,19608.5,17830.586,2645.18,Proj9,Category3,Completed
2020-07-15,8078.05,10550.49,2472.44,Proj6,Category2,On - hold
2020-07-16,14119.74,12568.596,2629.53,Proj5,Category2,On - hold
2020-07-17,7942.14,10503.19,2561.06,Proj7,Category3,On - hold
2020-07-20,8247.53,10767.09,2519.56,Proj3,Category1,In - Progress
2020-07-21,14505.642,12816.432,2621.67,Proj5,Category2,On - hold
2020-07-22,8257.25,10706.13,2448.88,Proj7,Category3,On - hold
2020-07-23,7702.74,10461.42,2758.68,Proj7,Category3,On - hold
2020-07-24,7813.34,10363.18,2549.84,Proj6,Category2,On - hold
2020-07-27,7840.33,10536.27,2695.94,Proj8,Category3,Completed
2020-07-28,7913.47,10402.09,2488.62,Proj2,Category1,In - Progress
2020-07-29,7914.68,10542.94,2628.26,Proj4,Category2,In - Progress
2020-07-30,7987.3,10587.81,2600.51,Proj7,Category3,On - hold
2020-07-31,20377.025,18266.959,2594.46,Proj9,Category3,Completed
2020-08-03,20686.75,18534.76,2628.1,Proj9,Category3,Completed
2020-08-04,8292.51,10941.17,2648.66,Proj1,Category1,In - Progress
2020-08-05,8103.81,10998.4,2894.59,Proj7,Category3,On - hold
2020-08-06,8171.3,11108.07,2936.77,Proj7,Category3,On - hold
2020-08-07,8205.36,11010.98,2805.62,Proj7,Category3,On - hold
2020-08-10,20825.6,18646.212,2638.12,Proj9,Category3,Completed
2020-08-11,20790.225,18330.793999999998,2466.73,Proj9,Category3,Completed
2020-08-12,8257.19,11012.24,2755.05,Proj8,Category3,Completed
2020-08-13,20282.325,18772.25,2929.57,Proj9,Category3,Completed
2020-08-14,14767.344000000001,13223.159999999998,2815.22,Proj5,Category2,On - hold
2020-08-17,8230.52,11129.73,2899.21,Proj6,Category2,On - hold
2020-08-18,8326.9,11210.84,2883.94,Proj8,Category3,Completed
2020-08-19,8514.06,11146.46,2632.4,Proj3,Category1,In - Progress
2020-08-20,8270.57,11264.95,2994.38,Proj1,Category1,In - Progress
2020-08-21,8601.58,11311.8,2710.22,Proj4,Category2,In - Progress
2020-08-24,8611.54,11379.72,2768.18,Proj1,Category1,In - Progress
2020-08-25,8768.39,11466.47,2698.08,Proj1,Category1,In - Progress
2020-08-26,15825.024000000001,13998.071999999998,2873.38,Proj5,Category2,On - hold
2020-08-27,15554.663999999999,13950.408,2983.86,Proj5,Category2,On - hold
2020-08-28,8968.63,11695.63,2727.0,Proj7,Category3,On - hold
2020-08-31,8918.96,11775.46,2856.5,Proj2,Category1,In - Progress
2020-09-01,16215.336000000001,14327.604,2931.15,Proj5,Category2,On - hold
2020-09-02,23298.15,20495.948,2737.18,Proj9,Category3,Completed
2020-09-03,15554.592,13749.72,2816.66,Proj5,Category2,On - hold
2020-09-04,8616.08,11313.13,2697.05,Proj1,Category1,In - Progress
2020-09-08,8215.42,10847.69,2632.27,Proj1,Category1,In - Progress
2020-09-09,14810.238,13369.872,2913.65,Proj5,Category2,On - hold
2020-09-10,8166.64,10919.59,2752.95,Proj3,Category1,In - Progress
2020-09-11,8211.53,10853.55,2642.02,Proj4,Category2,In - Progress
2020-09-14,8260.44,11056.65,2796.21,Proj1,Category1,In - Progress
2020-09-15,8437.05,11190.32,2753.27,Proj4,Category2,In - Progress
2020-09-16,8302.34,11050.47,2748.13,Proj4,Category2,In - Progress
2020-09-17,14455.134,13092.336000000001,2879.65,Proj5,Category2,On - hold
2020-09-18,8122.97,10793.28,2670.31,Proj1,Category1,In - Progress
2020-09-21,14557.248,12934.56,2691.44,Proj5,Category2,On - hold
2020-09-22,8214.93,10963.64,2748.71,Proj4,Category2,In - Progress
2020-09-23,8032.94,10632.99,2600.05,Proj8,Category3,Completed
2020-09-24,8175.12,10672.27,2497.15,Proj1,Category1,In - Progress
2020-09-25,20637.15,18553.052,2658.7,Proj9,Category3,Completed
2020-09-28,15143.166000000001,13341.036,2704.66,Proj5,Category2,On - hold
2020-09-29,8105.54,11085.25,2979.71,Proj3,Category1,In - Progress
2020-09-30,8297.54,11167.51,2869.97,Proj7,Category3,On - hold
2020-10-01,8536.04,11326.51,2790.47,Proj6,Category2,On - hold
2020-10-02,14941.583999999999,13290.024,2774.14,Proj5,Category2,On - hold
2020-10-05,8454.41,11332.49,2878.08,Proj8,Category3,Completed
2020-10-06,8374.22,11154.6,2780.38,Proj6,Category2,On - hold
2020-10-07,8553.59,11364.6,2811.01,Proj1,Category1,In - Progress
2020-10-08,8555.86,11420.98,2865.13,Proj1,Category1,In - Progress
2020-10-09,15418.224,13895.928,3014.26,Proj5,Category2,On - hold
2020-10-12,9106.82,11876.26,2769.44,Proj4,Category2,In - Progress
2020-10-13,8900.47,11863.9,2963.43,Proj1,Category1,In - Progress
2020-10-14,8835.74,11768.73,2932.99,Proj2,Category1,In - Progress
2020-10-15,8859.18,11713.87,2854.69,Proj1,Category1,In - Progress
2020-10-16,8743.38,11671.56,2928.18,Proj3,Category1,In - Progress
2020-10-19,8542.61,11478.88,2936.27,Proj4,Category2,In - Progress
2020-10-20,21485.8,19578.033,2922.17,Proj9,Category3,Completed
2020-10-21,8723.46,11484.69,2761.23,Proj8,Category3,Completed
2020-10-22,8596.4,11506.01,2909.61,Proj8,Category3,Completed
2020-10-23,8638.61,11548.28,2909.67,Proj7,Category3,On - hold
2020-10-26,8672.52,11358.94,2686.42,Proj6,Category2,On - hold
2020-10-27,8682.87,11431.35,2748.48,Proj3,Category1,In - Progress
2020-10-28,15215.472000000002,13205.844000000001,2551.83,Proj5,Category2,On - hold
2020-10-29,8281.11,11185.59,2904.48,Proj6,Category2,On - hold
2020-10-30,8218.32,10911.59,2693.27,Proj3,Category1,In - Progress
2020-11-02,14449.32,13149.132,2930.21,Proj5,Category2,On - hold
2020-11-03,20787.775,18972.968999999997,2845.46,Proj9,Category3,Completed
2020-11-04,21674.75,19704.326,2920.88,Proj9,Category3,Completed
2020-11-05,8824.23,11890.93,3066.7,Proj1,Category1,In - Progress
2020-11-06,22426.875,20221.891,2924.48,Proj9,Category3,Completed
2020-11-09,8773.82,11713.78,2939.96,Proj2,Category1,In - Progress
2020-11-10,8598.57,11553.86,2955.29,Proj1,Category1,In - Progress
2020-11-11,8740.17,11786.43,3046.26,Proj7,Category3,On - hold
2020-11-12,22037.550000000003,19906.303,2894.57,Proj9,Category3,Completed
2020-11-13,8912.36,11829.29,2916.93,Proj2,Category1,In - Progress
2020-11-16,8849.19,11924.13,3074.94,Proj6,Category2,On - hold
2020-11-17,8882.63,11899.34,3016.71,Proj3,Category1,In - Progress
2020-11-18,8971.94,11801.6,2829.66,Proj6,Category2,On - hold
2020-11-19,8888.26,11904.71,3016.45,Proj4,Category2,In - Progress
2020-11-20,8802.19,11854.97,3052.78,Proj8,Category3,Completed
2020-11-23,8894.62,11880.63,2986.01,Proj7,Category3,On - hold
2020-11-24,8929.1,12036.79,3107.69,Proj6,Category2,On - hold
2020-11-25,9102.9,12094.4,2991.5,Proj2,Category1,In - Progress
2020-11-27,9300.19,12205.85,2905.66,Proj1,Category1,In - Progress
2020-11-30,8991.53,12198.74,3207.21,Proj7,Category3,On - hold
2020-12-01,9218.23,12355.11,3136.88,Proj6,Category2,On - hold
2020-12-02,17044.65,14819.244,2880.12,Proj5,Category2,On - hold
2020-12-03,9326.29,12377.18,3050.89,Proj8,Category3,Completed
2020-12-04,9358.64,12464.23,3105.59,Proj4,Category2,In - Progress
2020-12-07,9414.48,12519.95,3105.47,Proj3,Category1,In - Progress
2020-12-08,9510.16,12582.77,3072.61,Proj1,Category1,In - Progress
2020-12-09,16921.007999999998,14806.74,2938.39,Proj5,Category2,On - hold
2020-12-10,9281.86,12405.81,3123.94,Proj4,Category2,In - Progress
2020-12-11,16906.914,14853.444,2985.14,Proj5,Category2,On - hold
2020-12-14,9311.3,12440.04,3128.74,Proj4,Category2,In - Progress
2020-12-15,9549.19,12595.06,3045.87,Proj1,Category1,In - Progress
2020-12-16,17098.272,15189.828,3159.15,Proj5,Category2,On - hold
2020-12-17,9684.05,12764.75,3080.7,Proj6,Category2,On - hold
2020-12-18,9487.49,12755.64,3268.15,Proj4,Category2,In - Progress
2020-12-21,17021.538,15291.024,3286.11,Proj5,Category2,On - hold
2020-12-22,9618.89,12807.92,3189.03,Proj7,Category3,On - hold
2020-12-23,9579.56,12771.11,3191.55,Proj1,Category1,In - Progress
2020-12-24,9453.34,12804.73,3351.39,Proj8,Category3,Completed
2020-12-28,24348.125,21929.014,3160.17,Proj9,Category3,Completed
2020-12-29,24127.75,21845.374,3199.12,Proj9,Category3,Completed
2020-12-30,9708.23,12870.0,3161.77,Proj8,Category3,Completed
2020-12-31,9595.71,12888.28,3292.57,Proj7,Category3,On - hold
2021-01-04,9300.5,12698.45,3397.95,Proj7,Category3,On - hold
2021-01-05,9591.3,12818.96,3227.66,Proj6,Category2,On - hold
2021-01-06,9613.43,12740.79,3127.36,Proj6,Category2,On - hold
2021-01-07,24389.875,22214.716,3311.53,Proj9,Category3,Completed
2021-01-08,9843.33,13201.98,3358.65,Proj6,Category2,On - hold
2021-01-11,24763.800000000003,22161.931,3130.91,Proj9,Category3,Completed
2021-01-12,9851.55,13072.43,3220.88,Proj6,Category2,On - hold
2021-01-13,24912.925,22319.215,3163.78,Proj9,Category3,Completed
2021-01-14,9870.24,13112.64,3242.4,Proj6,Category2,On - hold
2021-01-15,9762.94,12998.5,3235.56,Proj4,Category2,In - Progress
2021-01-19,24880.5,22435.206,3244.98,Proj9,Category3,Completed
2021-01-20,9807.19,13457.25,3650.06,Proj7,Category3,On - hold
2021-01-21,9929.71,13530.91,3601.2,Proj1,Category1,In - Progress
2021-01-22,18255.654000000002,16251.671999999999,3401.02,Proj5,Category2,On - hold
2021-01-25,10335.27,13635.99,3300.72,Proj1,Category1,In - Progress
2021-01-26,18327.996,16351.271999999999,3443.84,Proj5,Category2,On - hold
2021-01-27,10033.7,13270.6,3236.9,Proj6,Category2,On - hold
2021-01-28,9990.23,13337.16,3346.93,Proj8,Category3,Completed
2021-01-29,9770.44,13070.69,3300.25,Proj1,Category1,In - Progress
2021-02-01,10135.73,13403.39,3267.66,Proj8,Category3,Completed
2021-02-02,10185.53,13612.78,3427.25,Proj7,Category3,On - hold
2021-02-03,10422.03,13610.54,3188.51,Proj3,Category1,In - Progress
2021-02-04,10266.91,13777.74,3510.83,Proj2,Category1,In - Progress
2021-02-05,18600.48,16627.559999999998,3522.7,Proj5,Category2,On - hold
2021-02-08,19105.02,16785.167999999998,3373.74,Proj5,Category2,On - hold
2021-02-09,10629.33,14007.7,3378.37,Proj4,Category2,In - Progress
2021-02-10,10331.28,13972.53,3641.26,Proj8,Category3,Completed
2021-02-11,10546.97,14025.77,3478.8,Proj7,Category3,On - hold
2021-02-12,10566.78,14095.47,3528.69,Proj8,Category3,Completed
2021-02-16,26431.25,23880.75,3475.0,Proj9,Category3,Completed
2021-02-17,10623.85,13965.49,3341.64,Proj2,Category1,In - Progress
2021-02-18,10524.5,13865.36,3340.86,Proj7,Category3,On - hold
2021-02-19,18733.68,16649.352,3466.86,Proj5,Category2,On - hold
2021-02-22,10059.57,13533.05,3473.48,Proj7,Category3,On - hold
2021-02-23,10136.03,13465.2,3329.17,Proj1,Category1,In - Progress
2021-02-24,10259.31,13597.97,3338.66,Proj4,Category2,In - Progress
2021-02-25,9892.92,13119.43,3226.51,Proj8,Category3,Completed
2021-02-26,9969.07,13192.35,3223.28,Proj1,Category1,In - Progress
2021-03-01,10206.14,13588.83,3382.69,Proj7,Category3,On - hold
2021-03-02,9959.61,13358.79,3399.18,Proj6,Category2,On - hold
2021-03-03,9700.78,12997.75,3296.97,Proj1,Category1,In - Progress
2021-03-04,23760.75,21629.898999999998,3219.17,Proj9,Category3,Completed
2021-03-05,17476.416,15504.179999999998,3211.03,Proj5,Category2,On - hold
2021-03-08,17026.956000000002,15130.991999999998,3149.74,Proj5,Category2,On - hold
2021-03-09,9923.99,13073.82,3149.83,Proj7,Category3,On - hold
2021-03-10,9774.78,13068.83,3294.05,Proj8,Category3,Completed
2021-03-11,9963.68,13398.67,3434.99,Proj3,Category1,In - Progress
2021-03-12,10042.96,13319.86,3276.9,Proj6,Category2,On - hold
2021-03-15,18280.026,16151.651999999998,3304.14,Proj5,Category2,On - hold
2021-03-16,10025.17,13471.57,3446.4,Proj7,Category3,On - hold
2021-03-17,10223.3,13525.2,3301.9,Proj3,Category1,In - Progress
2021-03-18,9850.36,13116.17,3265.81,Proj7,Category3,On - hold
2021-03-19,17561.358,15858.287999999999,3458.93,Proj5,Category2,On - hold
2021-03-22,10080.1,13377.54,3297.44,Proj2,Category1,In - Progress
2021-03-23,9782.8,13227.7,3444.9,Proj4,Category2,In - Progress
2021-03-24,9677.97,12961.89,3283.92,Proj3,Category1,In - Progress
2021-03-25,9728.65,12977.68,3249.03,Proj1,Category1,In - Progress
2021-03-26,9798.12,13138.73,3340.61,Proj2,Category1,In - Progress
2021-03-29,9771.65,13059.65,3288.0,Proj6,Category2,On - hold
2021-03-30,17589.257999999998,15654.467999999999,3273.58,Proj5,Category2,On - hold
2021-03-31,9939.85,13246.87,3307.02,Proj1,Category1,In - Progress
2021-04-01,10258.85,13480.11,3221.26,Proj8,Category3,Completed
2021-04-05,10424.86,13705.59,3280.73,Proj2,Category1,In - Progress
2021-04-06,10191.35,13698.38,3507.03,Proj4,Category2,In - Progress
2021-04-07,25577.175000000003,23271.028,3457.97,Proj9,Category3,Completed
2021-04-08,10437.86,13829.31,3391.45,Proj4,Category2,In - Progress
2021-04-09,10447.42,13900.19,3452.77,Proj4,Category2,In - Progress
2021-04-12,10501.52,13850.0,3348.48,Proj4,Category2,In - Progress
2021-04-13,10414.51,13996.1,3581.58,Proj7,Category3,On - hold
2021-04-14,18564.264,16629.408,3544.36,Proj5,Category2,On - hold
2021-04-15,10346.81,14038.76,3691.95,Proj8,Category3,Completed
2021-04-16,19269.954,16862.808,3346.81,Proj5,Category2,On - hold
2021-04-19,10663.59,13914.77,3251.18,Proj4,Category2,In - Progress
2021-04-20,10154.19,13786.27,3632.08,Proj3,Category1,In - Progress
2021-04-21,10278.52,13950.22,3671.7,Proj6,Category2,On - hold
2021-04-22,10410.85,13818.41,3407.56,Proj6,Category2,On - hold
2021-04-23,18657.756,16820.172,3651.39,Proj5,Category2,On - hold
2021-04-26,26708.1,24035.926,3455.54,Proj9,Category3,Completed
2021-04-27,18990.972,16908.264,3539.68,Proj5,Category2,On - hold
2021-04-28,10570.41,14051.03,3480.62,Proj7,Category3,On - hold
2021-04-29,10545.47,14082.55,3537.08,Proj4,Category2,In - Progress
2021-04-30,18784.692000000003,16755.216,3526.74,Proj5,Category2,On - hold
2021-05-03,10365.01,13895.12,3530.11,Proj3,Category1,In - Progress
2021-05-04,10279.53,13633.5,3353.97,Proj7,Category3,On - hold
2021-05-05,10228.1,13582.42,3354.32,Proj4,Category2,In - Progress
2021-05-06,10380.88,13632.84,3251.96,Proj1,Category1,In - Progress
2021-05-07,10363.82,13752.24,3388.42,Proj3,Category1,In - Progress
2021-05-10,10005.87,13401.86,3395.99,Proj2,Category1,In - Progress
2021-05-11,10153.49,13389.43,3235.94,Proj2,Category1,In - Progress
2021-05-12,9780.45,13031.68,3251.23,Proj3,Category1,In - Progress
2021-05-13,9819.45,13124.99,3305.54,Proj2,Category1,In - Progress
2021-05-14,10169.85,13429.98,3260.13,Proj4,Category2,In - Progress
2021-05-17,9930.85,13379.05,3448.2,Proj1,Category1,In - Progress
2021-05-18,9911.45,13303.64,3392.19,Proj6,Category2,On - hold
2021-05-19,9984.13,13299.74,3315.61,Proj4,Category2,In - Progress
2021-05-20,10045.72,13535.74,3490.02,Proj8,Category3,Completed
2021-05-21,9976.13,13470.99,3494.86,Proj1,Category1,In - Progress
2021-05-24,18359.910000000003,16393.404,3461.22,Proj5,Category2,On - hold
2021-05-25,10269.62,13657.17,3387.55,Proj1,Category1,In - Progress
2021-05-26,10422.26,13738.0,3315.74,Proj4,Category2,In - Progress
2021-05-27,10373.82,13736.28,3362.46,Proj3,Category1,In - Progress
2021-05-28,10190.76,13748.74,3557.98,Proj2,Category1,In - Progress
2021-06-01,18185.634,16483.775999999998,3633.35,Proj5,Category2,On - hold
2021-06-02,10310.39,13756.33,3445.94,Proj6,Category2,On - hold
2021-06-03,25255.85,23144.667,3512.17,Proj9,Category3,Completed
2021-06-04,10279.8,13814.49,3534.7,Proj1,Category1,In - Progress
2021-06-07,10444.02,13881.72,3437.7,Proj3,Category1,In - Progress
2021-06-08,10549.3,13924.91,3375.61,Proj7,Category3,On - hold
2021-06-09,10411.07,13911.75,3500.68,Proj2,Category1,In - Progress
2021-06-10,10599.15,14020.33,3421.18,Proj3,Category1,In - Progress
2021-06-11,10481.34,14069.42,3588.08,Proj7,Category3,On - hold
2021-06-14,18996.966,17008.967999999997,3620.27,Proj5,Category2,On - hold
2021-06-15,10499.43,14072.86,3573.43,Proj2,Category1,In - Progress
2021-06-16,10362.48,14039.68,3677.2,Proj3,Category1,In - Progress
2021-06-17,10544.11,14161.35,3617.24,Proj6,Category2,On - hold
2021-06-18,10548.72,14030.38,3481.66,Proj1,Category1,In - Progress
2021-06-21,10764.41,14141.48,3377.07,Proj1,Category1,In - Progress
2021-06-22,10563.61,14253.27,3689.66,Proj2,Category1,In - Progress
2021-06-23,10753.17,14271.73,3518.56,Proj2,Category1,In - Progress
2021-06-24,27300.7,24428.506999999998,3449.42,Proj9,Category3,Completed
2021-06-25,10713.61,14360.39,3646.78,Proj1,Category1,In - Progress
2021-06-28,10915.31,14500.51,3585.2,Proj1,Category1,In - Progress
2021-06-29,10822.43,14528.33,3705.9,Proj1,Category1,In - Progress
2021-06-30,10937.44,14503.95,3566.51,Proj3,Category1,In - Progress
2021-07-01,10919.63,14522.38,3602.75,Proj7,Category3,On - hold
2021-07-02,10964.07,14639.33,3675.26,Proj6,Category2,On - hold
2021-07-06,10876.4,14663.64,3787.24,Proj1,Category1,In - Progress
2021-07-07,11039.07,14665.06,3625.99,Proj8,Category3,Completed
2021-07-08,11063.36,14559.78,3496.42,Proj6,Category2,On - hold
2021-07-09,10972.04,14701.92,3729.88,Proj7,Category3,On - hold
2021-07-12,19653.282,17679.888,3814.75,Proj5,Category2,On - hold
2021-07-13,11093.2,14677.65,3584.45,Proj4,Category2,In - Progress
2021-07-14,11032.6,14644.95,3612.35,Proj4,Category2,In - Progress
2021-07-15,19783.08,17451.755999999998,3552.53,Proj5,Category2,On - hold
2021-07-16,10739.15,14427.24,3688.09,Proj1,Category1,In - Progress
2021-07-19,10510.66,14274.98,3764.32,Proj7,Category3,On - hold
2021-07-20,10874.51,14498.88,3624.37,Proj7,Category3,On - hold
2021-07-21,27670.925000000003,24874.315000000002,3563.58,Proj9,Category3,Completed
2021-07-22,11018.86,14684.6,3665.74,Proj4,Category2,In - Progress
2021-07-23,11120.01,14836.99,3716.98,Proj7,Category3,On - hold
2021-07-26,11124.08,14840.71,3716.63,Proj2,Category1,In - Progress
2021-07-27,28059.5,24922.986,3436.78,Proj9,Category3,Completed
2021-07-28,11126.17,14762.58,3636.41,Proj6,Category2,On - hold
2021-07-29,11109.27,14778.26,3668.99,Proj6,Category2,On - hold
2021-07-30,19634.958,17607.216,3764.37,Proj5,Category2,On - hold
2021-08-02,11083.32,14681.07,3597.75,Proj8,Category3,Completed
2021-08-03,11205.39,14761.29,3555.9,Proj4,Category2,In - Progress
2021-08-04,11149.6,14780.53,3630.93,Proj7,Category3,On - hold
2021-08-05,11091.09,14895.12,3804.03,Proj7,Category3,On - hold
2021-08-06,11108.33,14835.76,3727.43,Proj3,Category1,In - Progress
2021-08-09,11110.83,14860.18,3749.35,Proj6,Category2,On - hold
2021-08-10,11102.83,14788.09,3685.26,Proj8,Category3,Completed
2021-08-11,11216.07,14765.14,3549.07,Proj2,Category1,In - Progress
2021-08-12,19708.218,17779.512,3867.25,Proj5,Category2,On - hold
2021-08-13,11021.59,14822.9,3801.31,Proj8,Category3,Completed
2021-08-16,11173.45,14793.76,3620.31,Proj8,Category3,Completed
2021-08-17,10941.85,14656.18,3714.33,Proj4,Category2,In - Progress
2021-08-18,10877.3,14525.91,3648.61,Proj6,Category2,On - hold
2021-08-19,10703.65,14541.79,3838.14,Proj3,Category1,In - Progress
2021-08-20,11024.12,14714.66,3690.54,Proj2,Category1,In - Progress
2021-08-23,19926.342,17931.18,3872.46,Proj5,Category2,On - hold
2021-08-24,11037.98,15019.8,3981.82,Proj8,Category3,Completed
2021-08-25,20171.61,18050.232,3835.41,Proj5,Category2,On - hold
2021-08-26,11311.22,14945.81,3634.59,Proj8,Category3,Completed
2021-08-27,11292.47,15129.5,3837.03,Proj1,Category1,In - Progress
2021-08-30,29400.65,25952.013,3505.63,Proj9,Category3,Completed
2021-08-31,11599.95,15259.24,3659.29,Proj2,Category1,In - Progress
2021-09-01,11489.29,15309.38,3820.09,Proj6,Category2,On - hold
2021-09-02,11379.7,15331.18,3951.48,Proj8,Category3,Completed
2021-09-03,11478.14,15363.52,3885.38,Proj1,Category1,In - Progress
2021-09-07,11367.44,15374.33,4006.89,Proj6,Category2,On - hold
2021-09-08,28553.95,25987.287999999997,3865.06,Proj9,Category3,Completed
2021-09-09,20433.996,18297.899999999998,3896.03,Proj5,Category2,On - hold
2021-09-10,11336.34,15115.49,3779.15,Proj2,Category1,In - Progress
2021-09-13,28035.425,25679.486,3891.41,Proj9,Category3,Completed
2021-09-14,11205.37,15037.76,3832.39,Proj4,Category2,In - Progress
2021-09-15,11458.99,15161.53,3702.54,Proj1,Category1,In - Progress
2021-09-16,28703.3,25809.264,3700.6,Proj9,Category3,Completed
2021-09-17,11442.42,15043.97,3601.55,Proj6,Category2,On - hold
2021-09-20,10987.09,14713.9,3726.81,Proj4,Category2,In - Progress
2021-09-21,11157.23,14746.4,3589.17,Proj3,Category1,In - Progress
2021-09-22,11157.97,14896.85,3738.88,Proj2,Category1,In - Progress
2021-09-23,11247.93,15052.24,3804.31,Proj4,Category2,In - Progress
2021-09-24,11455.37,15047.7,3592.33,Proj1,Category1,In - Progress
2021-09-27,20290.248000000003,17963.964,3697.61,Proj5,Category2,On - hold
2021-09-28,10887.94,14546.68,3658.74,Proj1,Category1,In - Progress
