date,cost_of_sales,selling_price,net_profit,project_name
2020-01-30,6936.24,9298.93,2362.69,Proj4
2020-01-31,7102.73,9150.94,2048.21,Proj7
2020-02-03,6881.38,9273.4,2392.02,Proj7
2020-02-04,12505.212000000001,11361.563999999998,2520.63,Proj5
2020-02-05,17967.025,16164.756,2321.86,Proj9
2020-02-06,13092.119999999999,11486.58,2298.75,Proj5
2020-02-07,7114.51,9520.51,2406.0,Proj3
2020-02-10,7026.79,9628.39,2601.6,Proj8
2020-02-11,7100.54,9638.94,2538.41,Proj4
2020-02-12,13055.904,11671.151999999998,2472.68,Proj5
2020-02-13,7331.0,9711.97,2380.97,Proj1
2020-02-14,7399.91,9731.18,2331.27,Proj3
2020-02-18,13488.804,11679.287999999999,2238.96,Proj5
2020-02-19,7331.75,9817.18,2485.43,Proj7
2020-02-20,7177.24,9750.97,2573.73,Proj2
2020-02-21,7182.93,9576.59,2393.66,Proj2
2020-02-24,7200.92,9221.28,2020.36,Proj4
2020-02-25,16979.5,15241.537,2173.81,Proj9
2020-02-26,6631.29,8980.78,2349.49,Proj7
2020-02-27,6635.86,8566.48,1930.62,Proj4
2020-02-28,6386.53,8567.37,2180.84,Proj6
2020-03-02,6767.49,8952.17,2184.68,Proj1
2020-03-03,6474.47,8684.09,2209.62,Proj3
2020-03-04,6751.36,9018.09,2266.73,Proj8
2020-03-05,6719.13,8738.59,2019.46,Proj2
2020-03-06,6261.09,8575.62,2314.53,Proj7
2020-03-09,6117.29,7950.68,1833.39,Proj6
2020-03-10,6294.62,8344.25,2049.63,Proj2
2020-03-11,6073.01,7952.05,1879.04,Proj7
2020-03-12,5492.78,7201.8,1709.02,Proj7
2020-03-13,5979.71,7874.88,1895.17,Proj2
2020-03-16,5171.13,6904.59,1733.46,Proj6
2020-03-17,5560.08,7334.78,1774.7,Proj2
2020-03-18,5212.69,6989.84,1777.15,Proj6
2020-03-19,5358.89,7150.58,1791.69,Proj1
2020-03-20,5185.0,6879.52,1694.52,Proj4
2020-03-23,5294.81,6860.67,1565.86,Proj6
2020-03-24,5532.9,7417.86,1884.96,Proj8
2020-03-25,5584.62,7384.3,1799.68,Proj3
2020-03-26,5809.83,7797.54,1987.71,Proj6
2020-03-27,14063.800000000001,12754.046,1876.86,Proj9
2020-03-30,5793.01,7774.15,1981.14,Proj7
2020-03-31,10239.822,9240.12,2011.31,Proj5
2020-04-01,10136.736,8832.696,1729.06,Proj5
2020-04-02,5596.37,7487.31,1890.94,Proj1
2020-04-03,10156.913999999999,8847.696,1730.35,Proj5
2020-04-06,5839.53,7913.24,2073.71,Proj6
2020-04-07,6010.76,7887.26,1876.5,Proj7
2020-04-08,10960.002,9709.08,2002.01,Proj5
2020-04-09,11072.178,9784.296,2002.37,Proj5
2020-04-13,6170.48,8192.42,2021.94,Proj4
2020-04-14,6374.9,8515.74,2140.84,Proj1
2020-04-15,6363.33,8393.18,2029.85,Proj1
2020-04-16,6323.63,8532.36,2208.73,Proj1
2020-04-17,16259.025,14705.238,2146.53,Proj9
2020-04-20,6310.3,8560.73,2250.43,Proj6
2020-04-21,6131.03,8263.23,2132.2,Proj8
2020-04-22,15953.85,14442.145999999999,2113.84,Proj9
2020-04-23,6527.68,8494.75,1967.07,Proj3
2020-04-24,6306.13,8634.52,2328.39,Proj6
2020-04-27,6452.97,8730.16,2277.19,Proj7
2020-04-28,6427.08,8607.73,2180.65,Proj2
2020-04-29,6516.24,8914.71,2398.47,Proj1
2020-04-30,6760.05,8889.55,2129.5,Proj4
2020-05-01,6292.03,8604.95,2312.92,Proj6
2020-05-04,6513.22,8710.71,2197.49,Proj4
2020-05-05,16602.3,14975.504,2168.2,Proj9
2020-05-06,11839.59,10625.267999999998,2276.84,Proj5
2020-05-07,17062.825,15265.421999999999,2154.53,Proj9
2020-05-08,6787.61,9121.32,2333.71,Proj1
2020-05-11,12287.97,11030.807999999999,2365.69,Proj5
2020-05-12,6706.78,9002.55,2295.77,Proj4
2020-05-13,6810.08,8863.17,2053.09,Proj6
2020-05-14,16976.85,15204.323999999999,2152.98,Proj9
2020-05-15,12256.380000000001,10817.472,2205.46,Proj5
2020-05-18,6934.28,9234.83,2300.55,Proj6
2020-05-19,6724.2,9185.1,2460.9,Proj8
2020-05-20,7189.18,9375.78,2186.6,Proj2
2020-05-21,7017.92,9284.88,2266.96,Proj8
2020-05-22,7025.65,9324.59,2298.94,Proj6
2020-05-26,6895.52,9340.22,2444.7,Proj3
2020-05-27,17672.375,16001.012,2343.41,Proj9
2020-05-28,7194.75,9368.99,2174.24,Proj3
2020-05-29,18061.45,16132.779,2265.29,Proj9
2020-06-01,6987.11,9552.05,2564.94,Proj1
2020-06-02,7247.7,9608.38,2360.68,Proj3
2020-06-03,7289.19,9682.91,2393.72,Proj8
2020-06-04,7197.32,9615.81,2418.49,Proj8
2020-06-05,13343.202000000001,11776.895999999999,2401.19,Proj5
2020-06-08,7280.7,9924.75,2644.05,Proj8
2020-06-09,7391.44,9953.75,2562.31,Proj2
2020-06-10,7474.27,10020.35,2546.08,Proj8
2020-06-11,7084.83,9492.73,2407.9,Proj1
2020-06-12,7313.4,9588.81,2275.41,Proj6
2020-06-15,7435.47,9726.02,2290.55,Proj8
2020-06-16,7467.66,9895.87,2428.21,Proj2
2020-06-17,7491.21,9910.53,2419.32,Proj4
2020-06-18,7333.88,9943.05,2609.17,Proj1
2020-06-19,7551.86,9946.12,2394.26,Proj4
2020-06-22,7347.61,10056.48,2708.87,Proj1
2020-06-23,7521.98,10131.37,2609.39,Proj2
2020-06-24,7453.41,9909.17,2455.76,Proj2
2020-06-25,7395.34,10017.0,2621.66,Proj3
2020-06-26,7412.35,9757.22,2344.86,Proj7
2020-06-29,7408.11,9874.15,2466.04,Proj3
2020-06-30,7727.62,10058.77,2331.15,Proj1
2020-07-01,7677.06,10154.63,2477.57,Proj4
2020-07-02,7663.73,10207.63,2543.9,Proj2
2020-07-06,7824.75,10433.65,2608.9,Proj7
2020-07-07,7703.19,10343.89,2640.7,Proj3
2020-07-08,7913.72,10492.5,2578.78,Proj2
2020-07-09,7963.15,10547.75,2584.6,Proj6
2020-07-10,7985.07,10617.44,2632.37,Proj8
2020-07-13,7839.23,10390.84,2551.61,Proj8
2020-07-14,8015.06,10488.58,2473.52,Proj4
2020-07-15,7861.58,10550.49,2688.91,Proj4
2020-07-16,7851.57,10473.83,2622.26,Proj8
2020-07-17,7900.72,10503.19,2602.47,Proj7
2020-07-20,14488.146,12920.508,2718.12,Proj5
2020-07-21,7883.37,10680.36,2796.99,Proj2
2020-07-22,8086.49,10706.13,2619.64,Proj3
2020-07-23,13995.413999999999,12553.704,2686.19,Proj5
2020-07-24,7737.47,10363.18,2625.71,Proj2
2020-07-27,14122.080000000002,12643.524,2690.67,Proj5
2020-07-28,7834.28,10402.09,2567.81,Proj2
2020-07-29,19764.275,17922.998,2637.23,Proj9
2020-07-30,14227.542,12705.372,2683.61,Proj5
2020-07-31,7963.37,10745.27,2781.9,Proj8
2020-08-03,8095.06,10902.8,2807.74,Proj7
2020-08-04,14702.706,13129.404,2773.0,Proj5
2020-08-05,15104.789999999999,13198.08,2606.85,Proj5
2020-08-06,8212.21,11108.07,2895.86,Proj1
2020-08-07,8090.02,11010.98,2920.96,Proj7
2020-08-10,14812.074,13162.032000000001,2739.43,Proj5
2020-08-11,7953.77,10782.82,2829.05,Proj8
2020-08-12,14515.488,13214.688,2948.08,Proj5
2020-08-13,8003.89,11042.5,3038.61,Proj1
2020-08-14,8191.98,11019.3,2827.32,Proj7
2020-08-17,8179.61,11129.73,2950.12,Proj4
2020-08-18,8411.18,11210.84,2799.66,Proj2
2020-08-19,20459.85,18948.981999999996,2962.52,Proj9
2020-08-20,8476.4,11264.95,2788.55,Proj7
2020-08-21,8563.06,11311.8,2748.74,Proj8
2020-08-24,8592.39,11379.72,2787.33,Proj8
2020-08-25,8535.93,11466.47,2930.54,Proj8
2020-08-26,8782.22,11665.06,2882.84,Proj3
2020-08-27,8552.83,11625.34,3072.51,Proj7
2020-08-28,8708.35,11695.63,2987.28,Proj8
2020-08-31,8822.63,11775.46,2952.83,Proj2
2020-09-01,9073.8,11939.67,2865.87,Proj1
2020-09-02,9019.43,12056.44,3037.01,Proj1
2020-09-03,8461.61,11458.1,2996.49,Proj6
2020-09-04,8552.61,11313.13,2760.52,Proj3
2020-09-08,7982.35,10847.69,2865.34,Proj7
2020-09-09,8386.43,11141.56,2755.13,Proj8
2020-09-10,8019.68,10919.59,2899.91,Proj4
2020-09-11,8242.75,10853.55,2610.8,Proj6
2020-09-14,8300.84,11056.65,2755.81,Proj7
2020-09-15,8439.94,11190.32,2750.38,Proj8
2020-09-16,8296.93,11050.47,2753.54,Proj6
2020-09-17,8360.17,10910.28,2550.11,Proj7
2020-09-18,7938.09,10793.28,2855.19,Proj8
2020-09-21,7997.16,10778.8,2781.64,Proj2
2020-09-22,8145.69,10963.64,2817.95,Proj7
2020-09-23,7867.41,10632.99,2765.58,Proj6
2020-09-24,8223.62,10672.27,2448.64,Proj4
2020-09-25,8019.51,10913.56,2894.05,Proj3
2020-09-28,8522.95,11117.53,2594.58,Proj1
2020-09-29,8327.67,11085.25,2757.58,Proj8
2020-09-30,20555.425,18984.767,2945.34,Proj9
2020-10-01,15501.582,13591.812,2714.52,Proj5
2020-10-02,8388.44,11075.02,2686.58,Proj3
2020-10-05,8546.03,11332.49,2786.46,Proj7
2020-10-06,8541.39,11154.6,2613.2,Proj7
2020-10-07,8738.44,11364.6,2626.16,Proj7
2020-10-08,8717.73,11420.98,2703.25,Proj2
2020-10-09,8869.88,11579.94,2710.06,Proj8
2020-10-12,8901.46,11876.26,2974.8,Proj8
2020-10-13,8985.15,11863.9,2878.75,Proj8
2020-10-14,8903.95,11768.73,2864.78,Proj4
2020-10-15,8784.71,11713.87,2929.16,Proj6
2020-10-16,8935.17,11671.56,2736.39,Proj3
2020-10-19,8605.38,11478.88,2873.5,Proj6
2020-10-20,8741.15,11516.49,2775.34,Proj2
2020-10-21,8685.42,11484.69,2799.27,Proj4
2020-10-22,8641.07,11506.01,2864.94,Proj7
2020-10-23,15385.014,13857.936,3001.05,Proj5
2020-10-26,8453.07,11358.94,2905.88,Proj1
2020-10-27,8523.69,11431.35,2907.66,Proj3
2020-10-28,8435.09,11004.87,2569.78,Proj8
2020-10-29,8585.74,11185.59,2599.85,Proj2
2020-10-30,20183.575,18549.703,2838.16,Proj9
2020-11-02,8072.52,10957.61,2885.09,Proj3
2020-11-03,8267.9,11160.57,2892.67,Proj3
2020-11-04,8715.53,11590.78,2875.25,Proj6
2020-11-05,8940.1,11890.93,2950.83,Proj3
2020-11-06,8828.19,11895.23,3067.04,Proj6
2020-11-09,8900.47,11713.78,2813.31,Proj3
2020-11-10,8587.47,11553.86,2966.39,Proj1
2020-11-11,8999.9,11786.43,2786.52,Proj2
2020-11-12,8713.7,11709.59,2995.89,Proj8
2020-11-13,8670.91,11829.29,3158.38,Proj6
2020-11-16,8918.86,11924.13,3005.27,Proj6
2020-11-17,8966.96,11899.34,2932.38,Proj7
2020-11-18,8799.09,11801.6,3002.51,Proj2
2020-11-19,8955.97,11904.71,2948.74,Proj3
2020-11-20,8987.77,11854.97,2867.2,Proj6
2020-11-23,8910.51,11880.63,2970.12,Proj6
2020-11-24,8978.4,12036.79,3058.39,Proj3
2020-11-25,8947.58,12094.4,3146.82,Proj8
2020-11-27,9096.95,12205.85,3108.9,Proj2
2020-11-30,9082.79,12198.74,3115.95,Proj4
2020-12-01,9358.08,12355.11,2997.03,Proj4
2020-12-02,23468.475,20993.929,2961.98,Proj9
2020-12-03,16749.018,14852.616,3072.17,Proj5
2020-12-04,9384.47,12464.23,3079.76,Proj6
2020-12-07,17384.364,15023.94,2861.97,Proj5
2020-12-08,9562.31,12582.77,3020.46,Proj4
2020-12-09,9269.0,12338.95,3069.95,Proj6
2020-12-10,9280.52,12405.81,3125.29,Proj1
2020-12-11,9242.93,12377.87,3134.94,Proj7
2020-12-14,9264.4,12440.04,3175.64,Proj2
2020-12-15,9537.31,12595.06,3057.75,Proj7
2020-12-16,9486.48,12658.19,3171.71,Proj8
2020-12-17,17119.242000000002,15317.699999999999,3254.06,Proj5
2020-12-18,23694.575,21684.588,3277.81,Proj9
2020-12-21,9444.88,12742.52,3297.64,Proj2
2020-12-22,17271.756,15369.503999999999,3212.5,Proj5
2020-12-23,9647.01,12771.11,3124.1,Proj8
2020-12-24,9595.2,12804.73,3209.53,Proj3
2020-12-28,9525.4,12899.42,3374.02,Proj8
2020-12-29,9624.55,12850.22,3225.67,Proj7
2020-12-30,9684.48,12870.0,3185.52,Proj3
2020-12-31,9611.05,12888.28,3277.23,Proj8
2021-01-04,9518.48,12698.45,3179.97,Proj4
2021-01-05,9761.64,12818.96,3057.32,Proj4
2021-01-06,9580.52,12740.79,3160.27,Proj2
2021-01-07,9828.22,13067.48,3239.26,Proj4
2021-01-08,9719.7,13201.98,3482.28,Proj8
2021-01-11,24716.075,22161.931,3150.0,Proj9
2021-01-12,9878.47,13072.43,3193.96,Proj3
2021-01-13,9749.85,13128.95,3379.1,Proj7
2021-01-14,9842.88,13112.64,3269.76,Proj1
2021-01-15,9849.03,12998.5,3149.47,Proj4
2021-01-19,24953.649999999998,22435.206,3215.72,Proj9
2021-01-20,10107.3,13457.25,3349.95,Proj7
2021-01-21,9929.65,13530.91,3601.26,Proj8
2021-01-22,10241.58,13543.06,3301.48,Proj6
2021-01-25,10524.96,13635.99,3111.03,Proj3
2021-01-26,10173.24,13626.06,3452.82,Proj2
2021-01-27,9974.41,13270.6,3296.19,Proj6
2021-01-28,10118.02,13337.16,3219.14,Proj8
2021-01-29,9852.36,13070.69,3218.33,Proj6
2021-02-01,9988.83,13403.39,3414.56,Proj7
2021-02-02,25521.325,23141.726,3404.25,Proj9
2021-02-03,10248.72,13610.54,3361.82,Proj2
2021-02-04,25889.949999999997,23422.158,3421.77,Proj9
2021-02-05,10220.67,13856.3,3635.63,Proj6
2021-02-08,18932.04,16785.167999999998,3469.84,Proj5
2021-02-09,18883.62,16809.24,3516.8,Proj5
2021-02-10,26237.375,23753.301,3477.58,Proj9
2021-02-11,10511.26,14025.77,3514.51,Proj3
2021-02-12,10651.28,14095.47,3444.19,Proj2
2021-02-16,10360.64,14047.5,3686.86,Proj8
2021-02-17,10574.89,13965.49,3390.6,Proj1
2021-02-18,10553.86,13865.36,3311.5,Proj8
2021-02-19,10408.71,13874.46,3465.75,Proj3
2021-02-22,10288.79,13533.05,3244.26,Proj2
2021-02-23,25325.8,22890.84,3334.88,Proj9
2021-02-24,10091.52,13597.97,3506.45,Proj6
2021-02-25,9797.42,13119.43,3322.01,Proj4
2021-02-26,9789.65,13192.35,3402.7,Proj7
2021-03-01,25719.375,23101.011,3301.08,Proj9
2021-03-02,9837.27,13358.79,3521.52,Proj7
2021-03-03,9869.26,12997.75,3128.49,Proj3
2021-03-04,17257.626,15268.163999999999,3135.9,Proj5
2021-03-05,9874.37,12920.15,3045.78,Proj6
2021-03-08,9206.55,12609.16,3402.61,Proj1
2021-03-09,9729.83,13073.82,3343.99,Proj8
2021-03-10,9870.51,13068.83,3198.32,Proj2
2021-03-11,10194.99,13398.67,3203.68,Proj7
2021-03-12,10026.62,13319.86,3293.24,Proj6
2021-03-15,25129.4,22881.506999999998,3407.95,Proj9
2021-03-16,10119.47,13471.57,3352.1,Proj6
2021-03-17,10227.44,13525.2,3297.76,Proj6
2021-03-18,9804.52,13116.17,3311.65,Proj3
2021-03-19,24974.050000000003,22465.908,3225.62,Proj9
2021-03-22,10135.99,13377.54,3241.55,Proj2
2021-03-23,25376.5,22487.09,3077.1,Proj9
2021-03-24,9765.31,12961.89,3196.58,Proj6
2021-03-25,9683.96,12977.68,3293.72,Proj7
2021-03-26,9864.4,13138.73,3274.33,Proj1
2021-03-29,17705.466,15671.579999999998,3223.28,Proj5
2021-03-30,9831.91,13045.39,3213.48,Proj3
2021-03-31,9907.03,13246.87,3339.84,Proj2
2021-04-01,17875.206000000002,16176.132,3549.44,Proj5
2021-04-05,25392.375,23299.503,3548.64,Proj9
2021-04-06,10315.57,13698.38,3382.81,Proj2
2021-04-07,10401.55,13688.84,3287.29,Proj7
2021-04-08,26004.5,23509.826999999997,3427.51,Proj9
2021-04-09,10536.09,13900.19,3364.1,Proj8
2021-04-12,10331.18,13850.0,3518.82,Proj2
2021-04-13,10351.56,13996.1,3644.54,Proj4
2021-04-14,10508.41,13857.84,3349.43,Proj8
2021-04-15,10630.32,14038.76,3408.44,Proj8
2021-04-16,10497.6,14052.34,3554.73,Proj3
2021-04-19,10328.77,13914.77,3586.0,Proj3
2021-04-20,10147.81,13786.27,3638.46,Proj7
2021-04-21,10444.63,13950.22,3505.59,Proj6
2021-04-22,10350.36,13818.41,3468.05,Proj2
2021-04-23,10372.5,14016.81,3644.31,Proj6
2021-04-26,10537.64,14138.78,3601.15,Proj2
2021-04-27,27021.25,23953.374,3281.72,Proj9
2021-04-28,10729.02,14051.03,3322.01,Proj8
2021-04-29,26131.300000000003,23940.335,3630.03,Proj9
2021-04-30,10440.23,13962.68,3522.45,Proj7
2021-05-03,10428.73,13895.12,3466.39,Proj6
2021-05-04,10392.41,13633.5,3241.09,Proj8
2021-05-05,10241.28,13582.42,3341.14,Proj7
2021-05-06,10370.99,13632.84,3261.85,Proj2
2021-05-07,10291.87,13752.24,3460.37,Proj2
2021-05-10,24978.0,22783.162,3410.66,Proj9
2021-05-11,10080.05,13389.43,3309.38,Proj2
2021-05-12,9886.68,13031.68,3145.0,Proj8
2021-05-13,24164.35,22312.483,3459.26,Proj9
2021-05-14,10109.45,13429.98,3320.54,Proj2
2021-05-17,10147.06,13379.05,3231.99,Proj8
2021-05-18,10105.13,13303.64,3198.51,Proj3
2021-05-19,9845.72,13299.74,3454.02,Proj1
2021-05-20,25299.074999999997,23010.757999999998,3416.11,Proj9
2021-05-21,10206.83,13470.99,3264.16,Proj3
2021-05-24,10247.81,13661.17,3413.36,Proj7
2021-05-25,10143.44,13657.17,3513.73,Proj2
2021-05-26,10319.21,13738.0,3418.79,Proj8
2021-05-27,10451.65,13736.28,3284.63,Proj2
2021-05-28,10346.91,13748.74,3401.83,Proj2
2021-06-01,10459.55,13736.48,3276.93,Proj4
2021-06-02,10357.84,13756.33,3398.49,Proj2
2021-06-03,10289.74,13614.51,3324.77,Proj4
2021-06-04,10476.21,13814.49,3338.28,Proj4
2021-06-07,18744.93,16658.064,3467.87,Proj5
2021-06-08,10566.81,13924.91,3358.1,Proj6
2021-06-09,10598.97,13911.75,3312.78,Proj3
2021-06-10,18932.652,16824.396,3502.19,Proj5
2021-06-11,10530.96,14069.42,3538.46,Proj8
2021-06-14,10644.96,14174.14,3529.18,Proj7
2021-06-15,26467.0,23923.862,3486.06,Proj9
2021-06-16,10356.48,14039.68,3683.2,Proj4
2021-06-17,10790.72,14161.35,3370.63,Proj3
2021-06-18,10689.02,14030.38,3341.36,Proj2
2021-06-21,10700.36,14141.48,3441.12,Proj4
2021-06-22,10443.72,14253.27,3809.55,Proj1
2021-06-23,26880.75,24261.941,3519.43,Proj9
2021-06-24,10745.33,14369.71,3624.38,Proj6
2021-06-25,10881.53,14360.39,3478.86,Proj7
2021-06-28,10810.38,14500.51,3690.13,Proj6
2021-06-29,19582.236,17433.996,3649.31,Proj5
2021-06-30,10707.18,14503.95,3796.77,Proj4
2021-07-01,10955.49,14522.38,3566.89,Proj1
2021-07-02,10948.42,14639.33,3690.91,Proj4
2021-07-06,11106.23,14663.64,3557.41,Proj8
2021-07-07,27126.525,24930.602,3814.45,Proj9
2021-07-08,27471.225,24751.626,3571.29,Proj9
2021-07-09,19914.966,17642.304,3638.05,Proj5
2021-07-12,19981.908,17679.888,3632.18,Proj5
2021-07-13,10970.91,14677.65,3706.74,Proj8
2021-07-14,10882.52,14644.95,3762.43,Proj1
2021-07-15,11074.55,14543.13,3468.58,Proj3
2021-07-16,10806.78,14427.24,3620.46,Proj8
2021-07-19,10619.27,14274.98,3655.71,Proj7
2021-07-20,10918.11,14498.88,3580.77,Proj8
2021-07-21,11057.98,14631.95,3573.97,Proj4
2021-07-22,19624.788,17621.52,3781.94,Proj5
2021-07-23,11307.82,14836.99,3529.17,Proj4
2021-07-26,10963.42,14840.71,3877.29,Proj2
2021-07-27,11061.47,14660.58,3599.11,Proj1
2021-07-28,11153.42,14762.58,3609.16,Proj3
2021-07-29,10938.22,14778.26,3840.04,Proj2
2021-07-30,27878.600000000002,24943.556,3521.24,Proj9
2021-08-02,19624.572000000004,17617.284,3778.53,Proj5
2021-08-03,11114.1,14761.29,3647.19,Proj1
2021-08-04,10971.22,14780.53,3809.31,Proj6
2021-08-05,28590.225,25321.704,3459.03,Proj9
2021-08-06,27523.375,25220.792,3826.41,Proj9
2021-08-09,20092.356,17832.216,3697.76,Proj5
2021-08-10,11106.31,14788.09,3681.78,Proj3
2021-08-11,11042.43,14765.14,3722.71,Proj4
2021-08-12,11164.13,14816.26,3652.13,Proj3
2021-08-13,11174.35,14822.9,3648.55,Proj7
2021-08-16,19903.572000000004,17752.512,3736.22,Proj5
2021-08-17,10976.23,14656.18,3679.95,Proj1
2021-08-18,10803.7,14525.91,3722.21,Proj2
2021-08-19,19911.312,17450.148,3479.95,Proj5
2021-08-20,10978.31,14714.66,3736.35,Proj4
2021-08-23,11141.98,14942.65,3800.67,Proj1
2021-08-24,28107.125,25533.66,3776.95,Proj9
2021-08-25,11354.63,15041.86,3687.23,Proj2
2021-08-26,11256.81,14945.81,3689.0,Proj4
2021-08-27,11311.18,15129.5,3818.32,Proj7
2021-08-30,11385.96,15265.89,3879.93,Proj7
2021-08-31,11453.18,15259.24,3806.06,Proj3
2021-09-01,11452.96,15309.38,3856.42,Proj2
2021-09-02,11587.52,15331.18,3743.66,Proj3
2021-09-03,11653.73,15363.52,3709.79,Proj3
2021-09-07,20275.416,18449.196,4110.21,Proj5
2021-09-08,11350.07,15286.64,3936.57,Proj4
2021-09-09,11399.7,15248.25,3848.55,Proj3
2021-09-10,11383.71,15115.49,3731.78,Proj1
2021-09-13,11196.1,15105.58,3909.48,Proj7
2021-09-14,11394.68,15037.76,3643.08,Proj3
2021-09-15,11333.46,15161.53,3828.07,Proj6
2021-09-16,11378.45,15181.92,3803.47,Proj7
2021-09-17,11346.68,15043.97,3697.29,Proj4
2021-09-20,27612.95,25013.629999999997,3668.72,Proj9
2021-09-21,27518.25,25068.879999999997,3739.1,Proj9
2021-09-22,11180.25,14896.85,3716.6,Proj4
2021-09-23,11219.12,15052.24,3833.12,Proj1
2021-09-24,11229.36,15047.7,3818.34,Proj2
2021-09-27,11268.01,14969.97,3701.96,Proj3
2021-09-28,11003.64,14546.68,3543.03,Proj1
2021-09-29,10788.23,14512.44,3724.21,Proj3
2021-09-30,10932.44,14448.58,3516.14,Proj7
2021-10-01,19686.15,17480.04,3629.95,Proj5
2021-10-04,10687.5,14255.48,3567.99,Proj7
2021-10-05,27149.274999999998,24537.511,3574.12,Proj9
2021-10-06,10933.95,14501.91,3567.96,Proj2
2021-10-07,10836.97,14654.02,3817.05,Proj3
2021-10-08,10849.21,14579.54,3730.33,Proj1
2021-10-11,10954.9,14486.2,3531.3,Proj1
2021-10-12,27308.175000000003,24592.064,3542.65,Proj9
2021-10-13,27515.75,24771.787999999997,3565.34,Proj9
2021-10-14,11147.49,14823.43,3675.94,Proj7
2021-10-15,20074.644,17876.808,3744.76,Proj5
2021-10-18,11369.59,15021.81,3652.22,Proj1
2021-10-19,11347.04,15129.09,3782.05,Proj3
2021-10-20,11466.69,15121.68,3654.99,Proj7
2021-10-21,11341.74,15215.7,3873.96,Proj2
2021-10-22,11369.32,15090.2,3720.88,Proj1
2021-10-25,11347.64,15226.71,3879.07,Proj2
2021-10-26,11292.87,15235.71,3942.84,Proj6
2021-10-27,11372.65,15235.84,3863.19,Proj2
2021-10-28,11479.41,15448.12,3968.71,Proj7
2021-10-29,11705.36,15498.39,3793.03,Proj2
2021-11-01,29453.899999999998,26513.064,3814.36,Proj9
2021-11-02,29276.625,26604.32,3938.95,Proj9
2021-11-03,29638.425000000003,26879.685999999998,3956.21,Proj9
2021-11-04,12088.48,15940.31,3851.83,Proj8
2021-11-05,11969.43,15971.59,4002.16,Proj4
2021-11-08,29948.074999999997,27170.012,4003.13,Proj9
2021-11-09,11949.52,15886.54,3937.02,Proj3
2021-11-10,11694.38,15622.71,3928.33,Proj3
2021-11-11,21106.836000000003,18845.136,3978.26,Proj5
2021-11-12,11861.03,15860.96,3999.93,Proj7
2021-11-15,11744.99,15853.85,4108.85,Proj8
2021-11-16,21283.47,19168.632,4149.71,Proj5
2021-11-17,11870.69,15921.57,4050.88,Proj8
2021-11-18,11976.78,15993.71,4016.93,Proj3
2021-11-19,11968.37,16057.44,4089.07,Proj1
2021-11-22,11981.52,15854.76,3873.24,Proj7
2021-11-23,11873.04,15775.14,3902.1,Proj7
2021-11-24,11882.61,15845.23,3962.62,Proj8
2021-11-26,11615.79,15491.66,3875.87,Proj1
2021-11-29,11886.05,15782.83,3896.79,Proj2
2021-11-30,11586.96,15537.69,3950.73,Proj7
2021-12-01,11422.73,15254.05,3831.32,Proj6
2021-12-02,28796.824999999997,26148.244,3862.59,Proj9
2021-12-03,11176.18,15085.47,3909.29,Proj7
2021-12-06,20604.077999999998,18270.18,3778.44,Proj5
2021-12-07,29275.300000000003,26667.764,3976.8,Proj9
2021-12-08,11690.99,15786.99,4096.0,Proj8
2021-12-09,11650.88,15517.37,3866.49,Proj1
2021-12-10,11747.88,15630.6,3882.72,Proj4
2021-12-13,11338.71,15413.28,4074.57,Proj8
2021-12-14,11589.78,15237.64,3647.86,Proj8
2021-12-15,11668.56,15565.58,3897.02,Proj6
2021-12-16,28594.75,25806.731,3742.53,Proj9
2021-12-17,11336.8,15169.68,3832.88,Proj1
2021-12-20,28059.375,25467.598,3757.19,Proj9
2021-12-21,11468.9,15341.09,3872.19,Proj2
2021-12-22,11770.59,15521.89,3751.3,Proj6
2021-12-23,11840.07,15653.37,3813.3,Proj4
2021-12-27,12145.44,15871.26,3725.82,Proj1
2021-12-28,11679.19,15781.72,4102.53,Proj8
2021-12-29,11896.13,15766.22,3870.09,Proj4
2021-12-30,11764.21,15741.56,3977.35,Proj6
2021-12-31,11648.35,15644.97,3996.62,Proj3
2022-01-03,11798.03,15832.8,4034.77,Proj2
2022-01-04,11714.8,15622.72,3907.92,Proj3
2022-01-05,11377.05,15100.17,3723.12,Proj4
2022-01-06,11200.28,15080.86,3880.58,Proj7
2022-01-07,10906.1,14935.9,4029.8,Proj3
2022-01-10,11213.55,14942.83,3729.28,Proj8
2022-01-11,11230.5,15153.45,3922.95,Proj1
2022-01-12,28267.725,25820.263,3881.3,Proj9
2022-01-13,11075.77,14806.81,3731.04,Proj4
2022-01-14,11231.56,14893.75,3662.19,Proj8
2022-01-18,10633.43,14506.9,3873.47,Proj2
2022-01-19,10795.91,14340.26,3544.35,Proj2
2022-01-20,10691.88,14154.02,3462.14,Proj4
2022-01-21,10311.14,13768.92,3457.78,Proj2
2022-01-24,10439.98,13855.13,3415.15,Proj1
2022-01-25,9987.6,13539.29,3551.69,Proj2
2022-01-26,10014.01,13542.12,3528.11,Proj8
2022-01-27,24693.75,22699.726,3475.28,Proj9
2022-01-28,18745.884,16524.683999999997,3356.19,Proj5
2022-01-31,10593.29,14239.88,3646.59,Proj6
2022-02-01,10731.04,14346.0,3614.96,Proj7
2022-02-02,10901.11,14417.55,3516.44,Proj7
2022-02-03,10363.13,13878.82,3515.69,Proj3
2022-02-04,10589.73,14098.01,3508.28,Proj6
2022-02-07,10331.64,14015.67,3684.03,Proj2
