date,cost_of_sales,selling_price,net_profit,project_category,project_name
2020-02-06,7202.4,9572.15,2369.75,Category2,Proj3
2020-02-07,7268.07,9520.51,2252.44,Category1,Proj1
2020-02-10,7220.78,9628.39,2407.61,Category2,Proj6
2020-02-11,7163.6,9638.94,2475.34,Category6,Proj10
2020-02-12,7422.05,9725.96,2303.91,Category6,Proj7
2020-02-13,7111.29,9711.97,2600.68,Category5,Proj10
2020-02-14,7068.66,9731.18,2662.52,Category3,Proj8
2020-02-18,7233.66,9732.74,2499.08,Category1,Proj4
2020-02-19,7406.21,9817.18,2410.97,Category5,Proj7
2020-02-20,7389.69,9750.97,2361.28,Category2,Proj9
2020-02-21,7137.59,9576.59,2439.0,Category6,Proj6
2020-02-24,6674.35,9221.28,2546.93,Category1,Proj6
2020-02-25,6863.17,8965.61,2102.44,Category5,Proj1
2020-02-26,6653.42,8980.78,2327.36,Category1,Proj1
2020-02-27,6325.14,8566.48,2241.34,Category1,Proj6
2020-02-28,6487.79,8567.37,2079.58,Category4,Proj4
2020-03-02,6767.15,8952.17,2185.02,Category5,Proj3
2020-03-03,6543.99,8684.09,2140.1,Category1,Proj9
2020-03-04,6849.27,9018.09,2168.82,Category6,Proj10
2020-03-05,6493.96,8738.59,2244.63,Category3,Proj10
2020-03-06,6532.49,8575.62,2043.13,Category3,Proj2
2020-03-09,5681.32,7950.68,2269.36,Category1,Proj5
2020-03-10,6312.13,8344.25,2032.12,Category2,Proj4
2020-03-11,6067.29,7952.05,1884.76,Category4,Proj4
2020-03-12,5210.0,7201.8,1991.8,Category5,Proj8
2020-03-13,5910.58,7874.88,1964.3,Category2,Proj4
2020-03-16,5168.98,6904.59,1735.61,Category3,Proj2
2020-03-17,5599.14,7334.78,1735.64,Category1,Proj7
2020-03-18,5119.01,6989.84,1870.83,Category4,Proj5
2020-03-19,5252.49,7150.58,1898.09,Category5,Proj3
2020-03-20,5090.46,6879.52,1789.06,Category3,Proj6
2020-03-23,5167.16,6860.67,1693.51,Category5,Proj5
2020-03-24,5673.1,7417.86,1744.76,Category6,Proj8
2020-03-25,5374.38,7384.3,2009.92,Category1,Proj1
2020-03-26,5816.46,7797.54,1981.08,Category4,Proj4
2020-03-27,5708.92,7502.38,1793.46,Category5,Proj3
2020-03-30,5866.95,7774.15,1907.2,Category6,Proj5
2020-03-31,5776.37,7700.1,1923.73,Category5,Proj2
2020-04-01,5534.73,7360.58,1825.85,Category5,Proj5
2020-04-02,5355.62,7487.31,2131.69,Category2,Proj1
2020-04-03,5420.76,7373.08,1952.32,Category4,Proj7
2020-04-06,5805.17,7913.24,2108.07,Category4,Proj9
2020-04-07,5853.96,7887.26,2033.3,Category5,Proj7
2020-04-08,6012.38,8090.9,2078.52,Category2,Proj5
2020-04-09,6065.23,8153.58,2088.35,Category4,Proj2
2020-04-13,6131.87,8192.42,2060.55,Category5,Proj10
2020-04-14,6293.17,8515.74,2222.57,Category1,Proj2
2020-04-15,6376.65,8393.18,2016.53,Category4,Proj3
2020-04-16,6494.29,8532.36,2038.07,Category5,Proj9
2020-04-17,6477.96,8650.14,2172.18,Category5,Proj1
2020-04-20,6144.15,8560.73,2416.58,Category6,Proj8
2020-04-21,6101.18,8263.23,2162.05,Category1,Proj6
2020-04-22,6479.75,8495.38,2015.63,Category2,Proj7
2020-04-23,6344.15,8494.75,2150.6,Category6,Proj1
2020-04-24,6594.88,8634.52,2039.64,Category5,Proj5
2020-04-27,6535.55,8730.16,2194.61,Category2,Proj3
2020-04-28,6397.83,8607.73,2209.9,Category6,Proj5
2020-04-29,6618.84,8914.71,2295.87,Category6,Proj9
2020-04-30,6705.46,8889.55,2184.09,Category4,Proj4
2020-05-01,6521.91,8604.95,2083.04,Category1,Proj6
2020-05-04,6335.4,8710.71,2375.31,Category5,Proj7
2020-05-05,6562.49,8809.12,2246.63,Category6,Proj7
2020-05-06,6708.81,8854.39,2145.58,Category4,Proj3
2020-05-07,6890.25,8979.66,2089.41,Category2,Proj9
2020-05-08,6713.31,9121.32,2408.01,Category3,Proj1
2020-05-11,6840.52,9192.34,2351.82,Category4,Proj8
2020-05-12,6635.56,9002.55,2366.99,Category1,Proj6
2020-05-13,6682.28,8863.17,2180.89,Category3,Proj10
2020-05-14,6629.45,8943.72,2314.27,Category5,Proj5
2020-05-15,6891.38,9014.56,2123.18,Category2,Proj5
2020-05-18,6858.83,9234.83,2376.0,Category3,Proj10
2020-05-19,6991.8,9185.1,2193.3,Category4,Proj8
2020-05-20,6941.19,9375.78,2434.59,Category2,Proj4
2020-05-21,6974.56,9284.88,2310.32,Category1,Proj5
2020-05-22,6956.54,9324.59,2368.05,Category6,Proj10
2020-05-26,6931.49,9340.22,2408.73,Category4,Proj1
2020-05-27,7218.7,9412.36,2193.66,Category4,Proj7
2020-05-28,7123.17,9368.99,2245.82,Category3,Proj8
2020-05-29,7263.77,9489.87,2226.1,Category1,Proj5
2020-06-01,7146.8,9552.05,2405.25,Category2,Proj7
2020-06-02,7130.81,9608.38,2477.57,Category6,Proj2
2020-06-03,7186.86,9682.91,2496.05,Category3,Proj3
2020-06-04,7038.23,9615.81,2577.58,Category3,Proj7
2020-06-05,7284.4,9814.08,2529.68,Category2,Proj7
2020-06-08,7371.03,9924.75,2553.72,Category3,Proj3
2020-06-09,7605.88,9953.75,2347.87,Category5,Proj2
2020-06-10,7509.88,10020.35,2510.47,Category1,Proj7
2020-06-11,7073.89,9492.73,2418.84,Category5,Proj3
2020-06-12,7121.07,9588.81,2467.74,Category1,Proj6
2020-06-15,7298.29,9726.02,2427.73,Category6,Proj4
2020-06-16,7501.52,9895.87,2394.35,Category2,Proj8
2020-06-17,7540.57,9910.53,2369.96,Category2,Proj10
2020-06-18,7535.86,9943.05,2407.19,Category4,Proj1
2020-06-19,7448.93,9946.12,2497.19,Category5,Proj6
2020-06-22,7434.1,10056.48,2622.38,Category1,Proj10
2020-06-23,7590.58,10131.37,2540.79,Category4,Proj3
2020-06-24,7332.15,9909.17,2577.02,Category3,Proj9
2020-06-25,7517.92,10017.0,2499.08,Category4,Proj4
2020-06-26,7307.72,9757.22,2449.5,Category1,Proj8
2020-06-29,7519.18,9874.15,2354.97,Category2,Proj6
2020-06-30,7557.09,10058.77,2501.68,Category1,Proj8
2020-07-01,7688.71,10154.63,2465.92,Category2,Proj7
2020-07-02,7768.38,10207.63,2439.25,Category1,Proj9
2020-07-06,7803.77,10433.65,2629.88,Category1,Proj5
2020-07-07,7670.74,10343.89,2673.15,Category3,Proj2
2020-07-08,8140.49,10492.5,2352.01,Category5,Proj9
2020-07-09,7991.81,10547.75,2555.94,Category2,Proj3
2020-07-10,7935.4,10617.44,2682.04,Category3,Proj3
2020-07-13,7918.98,10390.84,2471.86,Category3,Proj8
2020-07-14,7682.13,10488.58,2806.45,Category5,Proj5
2020-07-15,8088.95,10550.49,2461.54,Category6,Proj9
2020-07-16,7732.23,10473.83,2741.6,Category2,Proj8
2020-07-17,7775.74,10503.19,2727.45,Category5,Proj3
2020-07-20,8062.12,10767.09,2704.97,Category2,Proj8
2020-07-21,7973.1,10680.36,2707.26,Category6,Proj5
2020-07-22,8023.65,10706.13,2682.48,Category5,Proj6
2020-07-23,7666.01,10461.42,2795.41,Category6,Proj1
2020-07-24,7760.21,10363.18,2602.97,Category3,Proj8
2020-07-27,7844.4,10536.27,2691.87,Category2,Proj3
2020-07-28,7848.62,10402.09,2553.47,Category2,Proj9
2020-07-29,7858.61,10542.94,2684.33,Category3,Proj3
2020-07-30,7987.62,10587.81,2600.19,Category1,Proj3
2020-07-31,8352.77,10745.27,2392.5,Category4,Proj8
2020-08-03,8272.63,10902.8,2630.17,Category2,Proj3
2020-08-04,8222.4,10941.17,2718.77,Category3,Proj7
2020-08-05,8155.27,10998.4,2843.13,Category5,Proj3
2020-08-06,8247.1,11108.07,2860.97,Category6,Proj10
2020-08-07,8371.89,11010.98,2639.09,Category3,Proj4
2020-08-10,8322.85,10968.36,2645.51,Category4,Proj6
2020-08-11,8041.96,10782.82,2740.86,Category3,Proj5
2020-08-12,8133.67,11012.24,2878.57,Category2,Proj1
2020-08-13,8406.75,11042.5,2635.75,Category4,Proj6
2020-08-14,8306.59,11019.3,2712.71,Category3,Proj2
2020-08-17,8241.27,11129.73,2888.46,Category2,Proj9
2020-08-18,8625.33,11210.84,2585.51,Category4,Proj2
2020-08-19,8381.74,11146.46,2764.72,Category5,Proj5
2020-08-20,8289.21,11264.95,2975.74,Category5,Proj8
2020-08-21,8497.14,11311.8,2814.66,Category1,Proj8
2020-08-24,8623.15,11379.72,2756.57,Category4,Proj9
2020-08-25,8697.3,11466.47,2769.16,Category3,Proj4
2020-08-26,8607.45,11665.06,3057.61,Category6,Proj4
2020-08-27,8883.54,11625.34,2741.8,Category1,Proj10
2020-08-28,8737.89,11695.63,2957.74,Category3,Proj7
2020-08-31,8939.91,11775.46,2835.55,Category2,Proj10
2020-09-01,8838.87,11939.67,3100.8,Category1,Proj6
2020-09-02,8972.85,12056.44,3083.59,Category4,Proj6
2020-09-03,8421.66,11458.1,3036.44,Category4,Proj3
2020-09-04,8668.31,11313.13,2644.82,Category5,Proj9
2020-09-08,7989.38,10847.69,2858.31,Category2,Proj7
2020-09-09,8326.79,11141.56,2814.77,Category5,Proj3
2020-09-10,8130.54,10919.59,2789.05,Category3,Proj6
2020-09-11,8065.89,10853.55,2787.66,Category6,Proj4
2020-09-14,8285.6,11056.65,2771.05,Category2,Proj3
2020-09-15,8541.13,11190.32,2649.19,Category2,Proj8
2020-09-16,8226.77,11050.47,2823.7,Category5,Proj3
2020-09-17,7931.38,10910.28,2978.9,Category2,Proj6
2020-09-18,7994.36,10793.28,2798.92,Category5,Proj1
2020-09-21,7981.72,10778.8,2797.08,Category1,Proj7
2020-09-22,8197.71,10963.64,2765.93,Category6,Proj9
2020-09-23,7977.36,10632.99,2655.63,Category1,Proj6
2020-09-24,7972.75,10672.27,2699.52,Category6,Proj4
2020-09-25,8075.02,10913.56,2838.54,Category6,Proj2
2020-09-28,8486.82,11117.53,2630.71,Category1,Proj1
2020-09-29,8268.65,11085.25,2816.6,Category3,Proj8
2020-09-30,8354.51,11167.51,2813.0,Category5,Proj3
2020-10-01,8455.6,11326.51,2870.91,Category3,Proj1
2020-10-02,8343.36,11075.02,2731.66,Category2,Proj6
2020-10-05,8580.05,11332.49,2752.44,Category1,Proj3
2020-10-06,8434.93,11154.6,2719.67,Category3,Proj7
2020-10-07,8404.07,11364.6,2960.53,Category6,Proj7
2020-10-08,8446.41,11420.98,2974.57,Category3,Proj6
2020-10-09,8842.38,11579.94,2737.56,Category6,Proj7
2020-10-12,8679.64,11876.26,3196.62,Category2,Proj9
2020-10-13,9036.74,11863.9,2827.16,Category6,Proj2
2020-10-14,8794.79,11768.73,2973.94,Category2,Proj3
2020-10-15,8742.08,11713.87,2971.79,Category4,Proj9
2020-10-16,8641.39,11671.56,3030.17,Category5,Proj3
2020-10-19,8676.28,11478.88,2802.6,Category5,Proj7
2020-10-20,8614.51,11516.49,2901.98,Category6,Proj9
2020-10-21,8884.05,11484.69,2600.64,Category5,Proj7
2020-10-22,8699.23,11506.01,2806.78,Category2,Proj5
2020-10-23,8604.85,11548.28,2943.43,Category1,Proj1
2020-10-26,8495.98,11358.94,2862.96,Category3,Proj6
2020-10-27,8759.63,11431.35,2671.72,Category1,Proj8
2020-10-28,8326.59,11004.87,2678.28,Category2,Proj3
2020-10-29,8353.22,11185.59,2832.37,Category1,Proj10
2020-10-30,8167.15,10911.59,2744.44,Category2,Proj7
2020-11-02,8354.8,10957.61,2602.81,Category1,Proj5
2020-11-03,8623.2,11160.57,2537.37,Category5,Proj6
2020-11-04,8606.0,11590.78,2984.78,Category2,Proj9
2020-11-05,9014.94,11890.93,2875.99,Category2,Proj2
2020-11-06,8850.24,11895.23,3044.99,Category5,Proj3
2020-11-09,8559.89,11713.78,3153.89,Category1,Proj10
2020-11-10,8833.95,11553.86,2719.91,Category3,Proj4
2020-11-11,8798.1,11786.43,2988.33,Category2,Proj8
2020-11-12,9091.79,11709.59,2617.8,Category3,Proj10
2020-11-13,8874.6,11829.29,2954.69,Category1,Proj2
2020-11-16,9142.08,11924.13,2782.05,Category3,Proj2
2020-11-17,8981.24,11899.34,2918.1,Category3,Proj10
2020-11-18,8798.39,11801.6,3003.21,Category2,Proj8
2020-11-19,8827.52,11904.71,3077.19,Category5,Proj2
2020-11-20,9012.74,11854.97,2842.23,Category2,Proj8
2020-11-23,9020.98,11880.63,2859.65,Category5,Proj7
2020-11-24,8961.85,12036.79,3074.94,Category2,Proj1
2020-11-25,9167.89,12094.4,2926.51,Category4,Proj5
2020-11-27,9177.09,12205.85,3028.76,Category2,Proj8
2020-11-30,8989.12,12198.74,3209.62,Category3,Proj1
2020-12-01,9318.96,12355.11,3036.15,Category4,Proj6
2020-12-02,9196.22,12349.37,3153.15,Category6,Proj3
2020-12-03,9392.83,12377.18,2984.35,Category1,Proj6
2020-12-04,9262.07,12464.23,3202.16,Category4,Proj9
2020-12-07,9378.2,12519.95,3141.75,Category6,Proj9
2020-12-08,9284.87,12582.77,3297.9,Category1,Proj4
2020-12-09,9233.36,12338.95,3105.59,Category4,Proj6
2020-12-10,9176.5,12405.81,3229.31,Category5,Proj1
2020-12-11,9141.96,12377.87,3235.91,Category6,Proj8
2020-12-14,9320.4,12440.04,3119.64,Category2,Proj9
2020-12-15,9459.15,12595.06,3135.91,Category4,Proj9
2020-12-16,9385.82,12658.19,3272.37,Category5,Proj4
2020-12-17,9431.06,12764.75,3333.69,Category3,Proj2
2020-12-18,9526.85,12755.64,3228.79,Category3,Proj8
2020-12-21,9499.3,12742.52,3243.22,Category5,Proj8
2020-12-22,9738.56,12807.92,3069.36,Category1,Proj2
2020-12-23,9470.33,12771.11,3300.78,Category2,Proj4
2020-12-24,9899.41,12804.73,2905.32,Category1,Proj6
2020-12-28,9840.36,12899.42,3059.06,Category2,Proj9
2020-12-29,9672.4,12850.22,3177.82,Category1,Proj5
2020-12-30,9610.6,12870.0,3259.4,Category4,Proj9
2020-12-31,9703.39,12888.28,3184.89,Category4,Proj3
2021-01-04,9636.43,12698.45,3062.02,Category5,Proj4
2021-01-05,9623.4,12818.96,3195.56,Category5,Proj9
2021-01-06,9584.9,12740.79,3155.89,Category3,Proj5
2021-01-07,9853.49,13067.48,3213.99,Category5,Proj9
2021-01-08,10045.64,13201.98,3156.34,Category2,Proj5
2021-01-11,9754.99,13036.43,3281.44,Category5,Proj2
2021-01-12,9836.67,13072.43,3235.76,Category3,Proj7
2021-01-13,9869.06,13128.95,3259.89,Category6,Proj4
2021-01-14,9751.37,13112.64,3361.27,Category3,Proj7
2021-01-15,9847.95,12998.5,3150.55,Category6,Proj7
2021-01-19,10016.56,13197.18,3180.62,Category3,Proj1
2021-01-20,10052.64,13457.25,3404.61,Category6,Proj10
2021-01-21,10077.18,13530.91,3453.73,Category2,Proj5
2021-01-22,10173.94,13543.06,3369.12,Category2,Proj4
2021-01-25,10253.99,13635.99,3382.0,Category1,Proj9
2021-01-26,10143.11,13626.06,3482.95,Category4,Proj1
2021-01-27,9851.93,13270.6,3418.67,Category2,Proj9
2021-01-28,10299.48,13337.16,3037.69,Category6,Proj1
2021-01-29,9724.48,13070.69,3346.21,Category1,Proj4
2021-02-01,10073.32,13403.39,3330.07,Category4,Proj1
2021-02-02,10350.32,13612.78,3262.46,Category1,Proj5
2021-02-03,10026.43,13610.54,3584.12,Category6,Proj9
2021-02-04,10484.71,13777.74,3293.03,Category1,Proj8
2021-02-05,10214.41,13856.3,3641.89,Category1,Proj2
2021-02-08,10412.08,13987.64,3575.56,Category2,Proj10
2021-02-09,10517.85,14007.7,3489.85,Category1,Proj5
2021-02-10,10474.43,13972.53,3498.1,Category4,Proj5
2021-02-11,10568.1,14025.77,3457.67,Category3,Proj5
2021-02-12,10517.2,14095.47,3578.27,Category2,Proj3
2021-02-16,10574.18,14047.5,3473.32,Category4,Proj3
2021-02-17,10355.56,13965.49,3609.93,Category2,Proj1
2021-02-18,10623.71,13865.36,3241.65,Category5,Proj8
2021-02-19,10271.42,13874.46,3603.04,Category5,Proj3
2021-02-22,10176.05,13533.05,3357.0,Category3,Proj4
2021-02-23,10039.3,13465.2,3425.9,Category1,Proj8
2021-02-24,10201.62,13597.97,3396.35,Category1,Proj6
2021-02-25,9552.81,13119.43,3566.62,Category4,Proj2
2021-02-26,9943.72,13192.35,3248.63,Category4,Proj5
2021-03-01,10280.89,13588.83,3307.94,Category4,Proj2
2021-03-02,10120.92,13358.79,3237.87,Category5,Proj7
2021-03-03,9591.21,12997.75,3406.54,Category5,Proj8
2021-03-04,9612.38,12723.47,3111.09,Category6,Proj2
2021-03-05,9654.97,12920.15,3265.18,Category1,Proj9
2021-03-08,9520.82,12609.16,3088.34,Category6,Proj2
2021-03-09,9919.82,13073.82,3154.0,Category6,Proj4
2021-03-10,9808.05,13068.83,3260.78,Category5,Proj9
2021-03-11,10017.68,13398.67,3380.99,Category2,Proj6
2021-03-12,9961.67,13319.86,3358.19,Category5,Proj5
2021-03-15,10111.68,13459.71,3348.03,Category4,Proj5
2021-03-16,10137.35,13471.57,3334.22,Category1,Proj3
2021-03-17,9855.2,13525.2,3670.0,Category1,Proj2
2021-03-18,9761.52,13116.17,3354.65,Category1,Proj8
2021-03-19,10120.01,13215.24,3095.23,Category5,Proj1
2021-03-22,10051.17,13377.54,3326.37,Category2,Proj3
2021-03-23,9971.32,13227.7,3256.38,Category4,Proj7
2021-03-24,9634.55,12961.89,3327.34,Category4,Proj6
2021-03-25,9672.84,12977.68,3304.84,Category6,Proj3
2021-03-26,9834.74,13138.73,3303.99,Category1,Proj10
2021-03-29,9818.27,13059.65,3241.38,Category2,Proj6
2021-03-30,9879.36,13045.39,3166.03,Category5,Proj5
2021-03-31,9843.75,13246.87,3403.12,Category3,Proj10
2021-04-01,10108.05,13480.11,3372.06,Category6,Proj6
2021-04-05,10339.17,13705.59,3366.42,Category4,Proj7
2021-04-06,10425.61,13698.38,3272.77,Category5,Proj3
2021-04-07,10351.51,13688.84,3337.33,Category2,Proj2
2021-04-08,10406.72,13829.31,3422.59,Category1,Proj7
2021-04-09,10451.72,13900.19,3448.47,Category1,Proj7
2021-04-12,10422.72,13850.0,3427.28,Category6,Proj6
2021-04-13,10655.27,13996.1,3340.83,Category1,Proj7
2021-04-14,10572.63,13857.84,3285.21,Category6,Proj9
2021-04-15,10620.61,14038.76,3418.15,Category5,Proj2
2021-04-16,10568.47,14052.34,3483.87,Category2,Proj8
2021-04-19,10464.4,13914.77,3450.37,Category3,Proj5
2021-04-20,10177.96,13786.27,3608.3,Category5,Proj4
2021-04-21,10597.11,13950.22,3353.11,Category2,Proj9
2021-04-22,10294.71,13818.41,3523.7,Category3,Proj4
2021-04-23,10352.37,14016.81,3664.43,Category2,Proj8
2021-04-26,10462.68,14138.78,3676.1,Category1,Proj3
2021-04-27,10636.63,14090.22,3453.59,Category5,Proj6
2021-04-28,10663.57,14051.03,3387.46,Category6,Proj5
2021-04-29,10647.86,14082.55,3434.69,Category3,Proj1
2021-04-30,10494.27,13962.68,3468.41,Category2,Proj5
2021-05-03,10220.32,13895.12,3674.8,Category6,Proj8
2021-05-04,10148.83,13633.5,3484.67,Category5,Proj4
2021-05-05,10168.31,13582.42,3414.11,Category4,Proj9
2021-05-06,10208.43,13632.84,3424.41,Category6,Proj1
2021-05-07,10412.94,13752.24,3339.3,Category3,Proj7
2021-05-10,10089.25,13401.86,3312.61,Category3,Proj2
2021-05-11,10290.5,13389.43,3098.93,Category6,Proj1
2021-05-12,9877.26,13031.68,3154.42,Category1,Proj9
2021-05-13,9779.36,13124.99,3345.63,Category2,Proj5
2021-05-14,10009.5,13429.98,3420.48,Category3,Proj7
2021-05-17,10065.82,13379.05,3313.23,Category2,Proj8
2021-05-18,9923.74,13303.64,3379.9,Category6,Proj6
2021-05-19,10068.52,13299.74,3231.22,Category2,Proj6
2021-05-20,10251.36,13535.74,3284.38,Category2,Proj4
2021-05-21,10030.87,13470.99,3440.12,Category6,Proj3
2021-05-24,10374.09,13661.17,3287.08,Category5,Proj8
2021-05-25,10211.3,13657.17,3445.87,Category1,Proj3
2021-05-26,10172.17,13738.0,3565.83,Category1,Proj6
2021-05-27,10143.65,13736.28,3592.63,Category3,Proj6
2021-05-28,10313.43,13748.74,3435.31,Category2,Proj4
2021-06-01,10313.28,13736.48,3423.2,Category5,Proj3
2021-06-02,10382.95,13756.33,3373.38,Category3,Proj10
2021-06-03,10180.54,13614.51,3433.97,Category6,Proj5
2021-06-04,10401.16,13814.49,3413.33,Category6,Proj10
2021-06-07,10468.56,13881.72,3413.15,Category3,Proj8
2021-06-08,10475.25,13924.91,3449.66,Category2,Proj1
2021-06-09,10611.22,13911.75,3300.53,Category3,Proj3
2021-06-10,10454.78,14020.33,3565.55,Category4,Proj4
2021-06-11,10572.31,14069.42,3497.11,Category1,Proj10
2021-06-14,10433.56,14174.14,3740.58,Category2,Proj9
2021-06-15,10476.37,14072.86,3596.49,Category1,Proj2
2021-06-16,10432.17,14039.68,3607.51,Category5,Proj1
2021-06-17,10764.6,14161.35,3396.75,Category6,Proj5
2021-06-18,10620.44,14030.38,3409.94,Category1,Proj7
2021-06-21,10635.88,14141.48,3505.6,Category1,Proj6
2021-06-22,10651.39,14253.27,3601.88,Category5,Proj1
2021-06-23,10701.64,14271.73,3570.09,Category1,Proj7
2021-06-24,10835.57,14369.71,3534.14,Category1,Proj4
2021-06-25,10917.83,14360.39,3442.56,Category5,Proj1
2021-06-28,10915.49,14500.51,3585.02,Category5,Proj5
2021-06-29,11076.77,14528.33,3451.56,Category1,Proj3
2021-06-30,10801.05,14503.95,3702.9,Category4,Proj8
2021-07-01,10984.86,14522.38,3537.52,Category2,Proj6
2021-07-02,11119.73,14639.33,3519.6,Category3,Proj8
2021-07-06,11011.25,14663.64,3652.39,Category1,Proj7
2021-07-07,11014.22,14665.06,3650.84,Category1,Proj2
2021-07-08,10942.66,14559.78,3617.12,Category4,Proj4
2021-07-09,10829.52,14701.92,3872.4,Category3,Proj10
2021-07-12,11037.33,14733.24,3695.91,Category4,Proj3
2021-07-13,11137.0,14677.65,3540.65,Category1,Proj9
2021-07-14,10904.47,14644.95,3740.48,Category5,Proj10
2021-07-15,10924.4,14543.13,3618.73,Category3,Proj6
2021-07-16,10821.95,14427.24,3605.29,Category6,Proj8
2021-07-19,10729.18,14274.98,3545.8,Category3,Proj8
2021-07-20,10889.74,14498.88,3609.14,Category5,Proj5
2021-07-21,11159.56,14631.95,3472.39,Category4,Proj8
2021-07-22,10889.5,14684.6,3795.1,Category1,Proj7
2021-07-23,11079.67,14836.99,3757.32,Category6,Proj4
2021-07-26,10939.07,14840.71,3901.64,Category5,Proj8
2021-07-27,10975.7,14660.58,3684.88,Category5,Proj8
2021-07-28,11076.95,14762.58,3685.63,Category3,Proj7
2021-07-29,11176.14,14778.26,3602.12,Category3,Proj10
2021-07-30,11126.15,14672.68,3546.53,Category5,Proj4
2021-08-02,10969.41,14681.07,3711.66,Category2,Proj10
2021-08-03,11169.86,14761.29,3591.43,Category6,Proj8
2021-08-04,10946.54,14780.53,3833.99,Category6,Proj2
2021-08-05,11086.4,14895.12,3808.72,Category1,Proj5
2021-08-06,11132.15,14835.76,3703.61,Category3,Proj6
2021-08-09,11224.08,14860.18,3636.1,Category1,Proj1
2021-08-10,11199.97,14788.09,3588.12,Category3,Proj7
2021-08-11,11089.01,14765.14,3676.13,Category1,Proj4
2021-08-12,11201.66,14816.26,3614.6,Category5,Proj3
2021-08-13,11264.52,14822.9,3558.38,Category2,Proj3
2021-08-16,10917.02,14793.76,3876.74,Category3,Proj10
2021-08-17,10866.11,14656.18,3790.07,Category5,Proj2
2021-08-18,10856.91,14525.91,3669.0,Category1,Proj5
2021-08-19,10936.93,14541.79,3604.86,Category2,Proj1
2021-08-20,11181.32,14714.66,3533.34,Category3,Proj3
2021-08-23,11268.78,14942.65,3673.87,Category2,Proj10
2021-08-24,11396.66,15019.8,3623.14,Category5,Proj7
2021-08-25,11470.93,15041.86,3570.93,Category6,Proj3
2021-08-26,11198.59,14945.81,3747.22,Category6,Proj1
2021-08-27,11356.14,15129.5,3773.36,Category2,Proj7
2021-08-30,11337.27,15265.89,3928.62,Category3,Proj10
2021-08-31,11469.67,15259.24,3789.57,Category3,Proj2
2021-09-01,11434.29,15309.38,3875.09,Category5,Proj7
2021-09-02,11378.95,15331.18,3952.23,Category5,Proj8
2021-09-03,11676.08,15363.52,3687.44,Category5,Proj3
2021-09-07,11489.84,15374.33,3884.49,Category2,Proj2
2021-09-08,11598.64,15286.64,3688.0,Category3,Proj2
2021-09-09,11301.43,15248.25,3946.82,Category5,Proj3
2021-09-10,11302.86,15115.49,3812.63,Category2,Proj1
2021-09-13,11347.64,15105.58,3757.94,Category1,Proj5
2021-09-14,11374.69,15037.76,3663.07,Category5,Proj7
2021-09-15,11235.58,15161.53,3925.95,Category6,Proj10
2021-09-16,11276.33,15181.92,3905.59,Category5,Proj4
2021-09-17,11449.59,15043.97,3594.38,Category2,Proj9
2021-09-20,11009.7,14713.9,3704.2,Category6,Proj7
2021-09-21,11051.47,14746.4,3694.93,Category1,Proj6
2021-09-22,11252.38,14896.85,3644.47,Category5,Proj9
2021-09-23,11416.21,15052.24,3636.03,Category3,Proj6
2021-09-24,11467.87,15047.7,3579.83,Category3,Proj7
2021-09-27,11205.58,14969.97,3764.39,Category3,Proj10
2021-09-28,10991.77,14546.68,3554.91,Category2,Proj5
2021-09-29,10831.25,14512.44,3681.19,Category1,Proj3
2021-09-30,10969.68,14448.58,3478.9,Category3,Proj3
2021-10-01,10843.19,14566.7,3723.51,Category5,Proj3
2021-10-04,10766.7,14255.48,3488.78,Category4,Proj9
2021-10-05,10677.57,14433.83,3756.26,Category2,Proj2
2021-10-06,10960.63,14501.91,3541.28,Category4,Proj2
2021-10-07,10917.43,14654.02,3736.59,Category6,Proj1
2021-10-08,10861.8,14579.54,3717.74,Category5,Proj9
2021-10-11,10910.03,14486.2,3576.17,Category5,Proj9
2021-10-12,10916.61,14465.92,3549.31,Category3,Proj7
2021-10-13,10922.52,14571.64,3649.12,Category1,Proj4
2021-10-14,11126.66,14823.43,3696.77,Category2,Proj6
